date,project,risk_category,risk_exposure_level,risk_heat_map,active_risks_count,severity_score,probability_score,mitigation_status,time_to_closure_days,mitigation_progress_pct,control_effectiveness_pct,residual_risk_level,incident_response_hrs,escalated_count,compliance_adherence_pct,financial_impact_estimate,kri_indicator
2025-07-23 16:08:17.716116,Cloud Migration,Strategic,4.784196187862697,Medium,2,7,0.6834565982660995,In Progress,9,64.02192043670053,61.40843004464331,1.435258856358809,13,1,95.70290549056895,30940,Quality Issue
2025-07-23 16:08:17.716116,Network Infrastructure,Strategic,2.833388176939761,Medium,4,9,0.3148209085488623,Open,17,71.38474496287269,92.53902583624529,0.8500164530819282,10,0,88.45043244818591,129118,Quality Issue
2025-07-23 16:08:17.716116,LMS Modernization,Strategic,0.5696418813508688,Low,2,2,0.2848209406754344,Resolved,15,26.198793019307065,60.96611121505552,0.17089256440526063,9,2,95.70071666744707,137062,Cost Overrun
2025-07-24 16:08:17.716116,Student Portal Upgrade,Security,5.145050132998161,High,0,6,0.8575083554996935,In Progress,42,66.33258578816675,63.631256192218686,1.5435150398994484,19,0,91.57703702942392,93015,Schedule Delay
2025-07-24 16:08:17.716116,Cybersecurity Enhancement,Security,5.82884985990312,High,3,7,0.8326928371290172,In Progress,16,13.839087820733864,72.53192192813393,1.748654957970936,8,2,93.79100038991689,122766,Quality Issue
2025-07-24 16:08:17.716116,Cloud Migration,Security,1.2843311657314596,Low,0,3,0.4281103885771532,In Progress,24,29.92728927440308,88.22401260459654,0.38529934971943786,6,2,96.90890912852431,9170,Schedule Delay
2025-07-24 16:08:17.716116,Network Infrastructure,Security,0.1444583270789611,High,2,1,0.1444583270789611,Resolved,47,93.66882392848946,88.17006204130006,0.04333749812368833,4,1,96.41163870007824,6821,Cost Overrun
2025-07-24 16:08:17.716116,LMS Modernization,Security,1.7366486791633964,Medium,2,7,0.24809266845191377,Open,32,43.20441530279321,62.64372222620343,0.5209946037490188,17,2,91.71850482357931,22757,Cost Overrun
2025-07-24 16:08:17.716116,Student Portal Upgrade,Compliance,0.5309858979781718,High,6,3,0.17699529932605726,Open,36,82.99936458624359,69.49260666234916,0.15929576939345153,6,2,94.69873973641498,60508,Schedule Delay
2025-07-24 16:08:17.716116,Cybersecurity Enhancement,Compliance,1.9582219552842335,Medium,0,5,0.3916443910568467,In Progress,40,29.794045872903908,87.93054315465582,0.5874665865852701,20,0,91.17774688498484,63860,Cost Overrun
2025-07-24 16:08:17.716116,Cloud Migration,Compliance,0.8301031984546292,High,7,1,0.8301031984546292,Resolved,26,4.98688423066409,91.51787252731168,0.24903095953638876,7,2,99.10908790636117,76241,Cost Overrun
2025-07-24 16:08:17.716116,Network Infrastructure,Compliance,4.485423681148774,Critical,0,6,0.7475706135247957,Resolved,21,56.67423484526737,75.63627109417693,1.3456271043446322,10,2,90.68015037199481,135860,Cost Overrun
2025-07-24 16:08:17.716116,LMS Modernization,Compliance,4.073998332644608,Low,7,6,0.6789997221074346,Resolved,15,91.54513686150983,68.07987435273981,1.2221994997933825,19,0,90.42430471020155,132749,Quality Issue
2025-07-24 16:08:17.716116,Student Portal Upgrade,Operational,0.6444397202960858,Medium,0,1,0.6444397202960858,In Progress,23,0.7086467447382394,61.194546642491225,0.19333191608882572,22,0,97.1291770379031,20718,Schedule Delay
2025-07-24 16:08:17.716116,Cybersecurity Enhancement,Operational,1.11438900040459,High,6,3,0.37146300013486333,Resolved,18,96.95864689087948,86.08628320990081,0.334316700121377,18,0,97.05111739884454,96007,Resource Gap
2025-07-24 16:08:17.716116,Cloud Migration,Operational,1.8663111265805368,Critical,1,3,0.622103708860179,Open,33,63.983196380513604,71.67125499607047,0.559893337974161,23,2,89.06855847034204,100003,Resource Gap
2025-07-24 16:08:17.716116,Network Infrastructure,Operational,3.0704059900561713,Low,4,8,0.3838007487570214,In Progress,29,94.70357878370544,83.9119247739749,0.9211217970168514,17,2,85.59593730047037,141509,Resource Gap
2025-07-24 16:08:17.716116,LMS Modernization,Operational,2.362005487471569,Medium,5,3,0.7873351624905229,In Progress,14,67.44300352345465,69.01299006302114,0.7086016462414706,16,2,94.45946570731245,58250,Resource Gap
2025-07-24 16:08:17.716116,Student Portal Upgrade,Financial,0.9575333638716303,Critical,4,2,0.4787666819358152,Open,12,72.70525595527633,87.71162633051344,0.2872600091614891,11,1,92.80249276036439,146518,Quality Issue
2025-07-24 16:08:17.716116,Cybersecurity Enhancement,Financial,5.932109504364251,Critical,7,7,0.8474442149091788,Resolved,44,15.269754563564842,86.89404279183067,1.7796328513092754,11,2,96.38271885280821,44621,Cost Overrun
2025-07-24 16:08:17.716116,Cloud Migration,Financial,6.137884263817487,Critical,7,8,0.7672355329771858,In Progress,10,87.37537919937805,70.80866197560958,1.841365279145246,18,0,96.27675181656507,146118,Cost Overrun
2025-07-24 16:08:17.716116,Network Infrastructure,Financial,2.571428024168678,Medium,5,6,0.42857133736144637,Open,11,27.092161131005287,73.92061850562905,0.7714284072506035,20,1,94.28209460995636,123815,Quality Issue
2025-07-24 16:08:17.716116,LMS Modernization,Financial,2.9299851909275216,Low,4,5,0.5859970381855043,Open,29,95.68688161972551,70.08612194723023,0.8789955572782565,15,2,90.77244962343329,125082,Resource Gap
2025-07-24 16:08:17.716116,Student Portal Upgrade,Strategic,3.83769916365479,Medium,4,7,0.54824273766497,Resolved,10,83.48534905367518,74.33139569199167,1.151309749096437,8,0,96.84541769105482,128439,Resource Gap
2025-07-24 16:08:17.716116,Cybersecurity Enhancement,Strategic,2.787093785235471,Critical,7,4,0.6967734463088677,Open,35,56.990944668923916,77.2246897339069,0.8361281355706413,8,0,91.9296105833542,140870,Cost Overrun
2025-07-24 16:08:17.716116,Cloud Migration,Strategic,0.3841791453312549,Medium,5,2,0.19208957266562746,Open,4,27.745699488794394,78.60378789338965,0.11525374359937647,9,2,94.59657581520946,12645,Cost Overrun
2025-07-24 16:08:17.716116,Network Infrastructure,Strategic,0.9113809715832036,Medium,7,3,0.3037936571944012,Open,32,91.36327461785046,65.40435377447928,0.2734142914749611,19,2,92.23474156579482,96676,Quality Issue
2025-07-24 16:08:17.716116,LMS Modernization,Strategic,4.109469881509054,Low,2,6,0.6849116469181756,Open,26,30.91038248919642,63.42679121048244,1.232840964452716,3,2,93.71264314485546,43557,Cost Overrun
2025-07-25 16:08:17.716116,Student Portal Upgrade,Security,1.2546772899172713,Low,4,9,0.1394085877685857,Resolved,18,97.09207069947925,72.07615382627719,0.3764031869751814,1,1,98.23676732560128,137249,Quality Issue
2025-07-25 16:08:17.716116,Cybersecurity Enhancement,Security,3.138369843706831,Medium,4,9,0.3487077604118701,In Progress,26,19.483552259227743,85.59219538909232,0.9415109531120492,8,0,97.08124675941497,139813,Schedule Delay
2025-07-25 16:08:17.716116,Cloud Migration,Security,1.1342299419625517,Critical,1,2,0.5671149709812758,Resolved,14,94.90414766166371,75.54464977653093,0.3402689825887655,13,0,92.50011038973824,24481,Resource Gap
2025-07-25 16:08:17.716116,Network Infrastructure,Security,4.746652956858994,Critical,5,6,0.7911088261431657,Resolved,49,13.082142626518179,89.48496047155945,1.423995887057698,10,0,92.06837126812388,92309,Cost Overrun
2025-07-25 16:08:17.716116,LMS Modernization,Security,6.203978181867548,High,1,7,0.8862825974096497,Resolved,15,26.00233731449689,66.82870319854896,1.8611934545602642,15,0,91.78517279499468,135299,Resource Gap
2025-07-25 16:08:17.716116,Student Portal Upgrade,Compliance,1.171902523651673,High,2,2,0.5859512618258365,Open,13,93.35880524162133,80.8949899585233,0.35157075709550184,12,2,94.47847706932546,148802,Cost Overrun
2025-07-25 16:08:17.716116,Cybersecurity Enhancement,Compliance,3.7409937776960684,Medium,1,5,0.7481987555392137,In Progress,39,99.92765259462371,89.78648570050657,1.1222981333088204,22,0,92.01156699155808,138486,Cost Overrun
2025-07-25 16:08:17.716116,Cloud Migration,Compliance,5.4347394248989005,High,7,8,0.6793424281123626,In Progress,49,44.87638884268347,64.24384492463368,1.63042182746967,17,0,88.67108766560627,90376,Resource Gap
2025-07-25 16:08:17.716116,Network Infrastructure,Compliance,0.6485882809925473,Medium,6,6,0.10809804683209122,Open,24,45.82804029423283,62.3601454138816,0.19457648429776417,21,1,99.58478883706324,138541,Cost Overrun
2025-07-25 16:08:17.716116,LMS Modernization,Compliance,1.019188400311327,Medium,3,2,0.5095942001556635,Resolved,39,17.76362265442959,78.59566806881679,0.3057565200933981,12,1,92.61091628582679,30976,Schedule Delay
2025-07-25 16:08:17.716116,Student Portal Upgrade,Operational,0.7778215353472835,Critical,6,6,0.1296369225578806,Resolved,5,24.244878929093993,82.32169520165331,0.23334646060418504,21,1,89.2579715097228,87054,Quality Issue
2025-07-25 16:08:17.716116,Cybersecurity Enhancement,Operational,6.264555622751354,Critical,0,7,0.8949365175359077,Open,37,30.025776208853404,68.2702762166866,1.8793666868254062,12,2,96.23239960193096,127441,Quality Issue
2025-07-25 16:08:17.716116,Cloud Migration,Operational,1.7452540006984971,Low,1,2,0.8726270003492486,Open,33,20.05785491950014,90.44241072755435,0.5235762002095491,23,2,89.62113993984497,7607,Quality Issue
2025-07-25 16:08:17.716116,Network Infrastructure,Operational,2.154498410443164,Medium,5,5,0.43089968208863283,Open,23,18.259874952854016,84.02443203094077,0.6463495231329492,21,0,99.70790752445939,133855,Schedule Delay
2025-07-25 16:08:17.716116,LMS Modernization,Operational,2.1630650766201,Low,1,8,0.2703831345775125,Resolved,23,87.62278012802393,89.55142625144924,0.64891952298603,18,0,93.07359172370701,109304,Quality Issue
2025-07-25 16:08:17.716116,Student Portal Upgrade,Financial,0.259704518938537,Low,6,1,0.259704518938537,Resolved,30,44.61280094191864,87.10440990554164,0.0779113556815611,3,0,87.43757734088774,9847,Quality Issue
2025-07-25 16:08:17.716116,Cybersecurity Enhancement,Financial,3.7619748929637673,Critical,5,5,0.7523949785927535,Open,10,27.27196098582422,91.50609073147733,1.1285924678891301,7,1,87.16609451955287,93069,Schedule Delay
2025-07-25 16:08:17.716116,Cloud Migration,Financial,4.591615131229575,Medium,6,6,0.7652691885382624,Resolved,13,77.92067402682285,79.00038489923747,1.3774845393688724,17,0,85.97930936820866,89431,Quality Issue
2025-07-25 16:08:17.716116,Network Infrastructure,Financial,4.506079285327071,Critical,5,8,0.5632599106658839,Resolved,45,62.698839959097164,79.07669387228987,1.3518237855981212,4,2,86.54178367835945,104066,Cost Overrun
2025-07-25 16:08:17.716116,LMS Modernization,Financial,1.3905384578609934,Critical,1,2,0.6952692289304967,In Progress,8,46.160321677131996,84.36764391337606,0.41716153735829803,5,2,93.11845988141717,134548,Resource Gap
2025-07-25 16:08:17.716116,Student Portal Upgrade,Strategic,3.882571189622807,Critical,7,6,0.6470951982704678,In Progress,49,26.689074614956276,68.02674722854954,1.164771356886842,10,2,87.8557467358721,75344,Cost Overrun
2025-07-25 16:08:17.716116,Cybersecurity Enhancement,Strategic,2.4012743775726477,Low,5,4,0.6003185943931619,Open,6,2.731951164174329,60.11367748915281,0.7203823132717943,16,1,98.71000055513917,93780,Resource Gap
2025-07-25 16:08:17.716116,Cloud Migration,Strategic,2.1703579876467924,Medium,7,4,0.5425894969116981,Open,35,8.82977478675161,83.6018587429628,0.6511073962940377,19,1,97.2868765261412,77739,Cost Overrun
2025-07-25 16:08:17.716116,Network Infrastructure,Strategic,1.124034060659909,High,5,2,0.5620170303299545,Resolved,16,29.33275032907583,79.93324013215617,0.3372102181979727,22,0,99.78855740685196,143580,Schedule Delay
2025-07-25 16:08:17.716116,LMS Modernization,Strategic,1.5447040629487083,Low,3,4,0.3861760157371771,In Progress,38,51.455354676611464,83.25267127666292,0.46341121888461245,15,2,87.08351269432201,72607,Quality Issue
2025-07-26 16:08:17.716116,Student Portal Upgrade,Security,2.319787385078696,High,1,9,0.2577541538976329,Open,43,10.66130863112108,68.04436485295435,0.6959362155236087,12,1,94.48656722070413,84627,Resource Gap
2025-07-26 16:08:17.716116,Cybersecurity Enhancement,Security,1.863319610774435,Critical,7,3,0.6211065369248117,Resolved,13,60.36280423494909,68.45976695354067,0.5589958832323305,6,1,90.35350201119559,82948,Schedule Delay
2025-07-26 16:08:17.716116,Cloud Migration,Security,5.908699608792409,Low,1,8,0.7385874510990511,In Progress,2,12.741551880155344,91.2404321736367,1.7726098826377226,16,2,99.94240444325011,91616,Resource Gap
2025-07-26 16:08:17.716116,Network Infrastructure,Security,4.812391814105257,Medium,6,6,0.8020653023508761,Resolved,18,94.96854925695297,79.21785032388624,1.443717544231577,19,2,92.4110886614981,71972,Resource Gap
2025-07-26 16:08:17.716116,LMS Modernization,Security,4.153576726825721,High,6,6,0.6922627878042868,In Progress,48,11.24506732335332,94.74291615384506,1.2460730180477162,13,1,85.2849841835829,57006,Cost Overrun
2025-07-26 16:08:17.716116,Student Portal Upgrade,Compliance,0.7245068845771763,Low,1,4,0.18112672114429407,Resolved,21,68.25367753692704,89.55887350007828,0.21735206537315288,23,0,97.43621485165056,149281,Resource Gap
2025-07-26 16:08:17.716116,Cybersecurity Enhancement,Compliance,1.4162394859279646,High,1,6,0.23603991432132743,Open,36,16.101833282423637,78.65789312361808,0.4248718457783894,15,2,90.35853124925173,57318,Schedule Delay
2025-07-26 16:08:17.716116,Cloud Migration,Compliance,2.486979602459768,High,3,3,0.8289932008199227,Resolved,48,92.13759895281451,91.08694998195722,0.7460938807379304,16,0,90.65012721243602,21003,Quality Issue
2025-07-26 16:08:17.716116,Network Infrastructure,Compliance,3.679408184334201,High,2,5,0.7358816368668402,Open,48,83.99372805196774,92.4966646060525,1.1038224553002602,5,1,95.19181216074878,23556,Quality Issue
2025-07-26 16:08:17.716116,LMS Modernization,Compliance,1.569239995675427,Critical,1,7,0.2241771422393467,Open,42,1.0212749612843242,90.05473881428034,0.4707719987026281,21,1,98.31048273404451,147707,Quality Issue
2025-07-26 16:08:17.716116,Student Portal Upgrade,Operational,0.5504038111845577,High,3,1,0.5504038111845577,Open,17,66.29492734296112,77.58407768975141,0.16512114335536732,17,1,95.68956927147372,66039,Cost Overrun
2025-07-26 16:08:17.716116,Cybersecurity Enhancement,Operational,7.0028480536478845,Medium,1,9,0.7780942281830983,Open,19,21.495245015692078,92.05272547914454,2.100854416094365,14,2,89.2070120640434,123602,Cost Overrun
2025-07-26 16:08:17.716116,Cloud Migration,Operational,4.878628139612415,Medium,2,8,0.6098285174515519,In Progress,26,6.075372958802006,81.14671827602824,1.4635884418837244,12,2,98.57633665779775,148579,Cost Overrun
2025-07-26 16:08:17.716116,Network Infrastructure,Operational,0.37028570330956,Medium,7,1,0.37028570330956,Open,10,51.55639447214953,83.48257775339381,0.111085710992868,5,0,87.07394476083678,125029,Cost Overrun
2025-07-26 16:08:17.716116,LMS Modernization,Operational,2.796884282034129,Medium,5,6,0.4661473803390215,In Progress,2,20.19574743856899,83.019873420437,0.8390652846102387,1,1,92.76569620728127,44612,Resource Gap
2025-07-26 16:08:17.716116,Student Portal Upgrade,Financial,2.901306302064198,Medium,3,4,0.7253265755160495,In Progress,27,78.44607131975687,64.06662108717482,0.8703918906192594,19,2,88.9868877333116,67598,Schedule Delay
2025-07-26 16:08:17.716116,Cybersecurity Enhancement,Financial,3.2274141482456637,High,6,7,0.46105916403509484,Open,23,68.23466533938003,71.15794428154243,0.968224244473699,7,1,86.68505848066062,114958,Resource Gap
2025-07-26 16:08:17.716116,Cloud Migration,Financial,2.9560226888887824,Critical,3,8,0.3695028361110978,In Progress,35,27.94732039569109,89.61304016203285,0.8868068066666347,20,0,99.29500897449357,71514,Schedule Delay
2025-07-26 16:08:17.716116,Network Infrastructure,Financial,4.110990167267868,Critical,6,8,0.5138737709084835,Open,33,42.95454487186029,85.95940817328874,1.2332970501803604,21,0,90.82919591339561,61754,Schedule Delay
2025-07-26 16:08:17.716116,LMS Modernization,Financial,1.3773526587734097,Medium,7,9,0.15303918430815663,In Progress,45,85.31766083396029,89.32956168126375,0.4132057976320229,13,2,90.53455314303307,18372,Cost Overrun
2025-07-26 16:08:17.716116,Student Portal Upgrade,Strategic,0.8212471989429971,Critical,3,7,0.11732102842042816,Resolved,47,21.92670403138518,71.96205034667413,0.24637415968289914,20,0,98.95072995462293,80542,Schedule Delay
2025-07-26 16:08:17.716116,Cybersecurity Enhancement,Strategic,0.79661116889772,High,2,1,0.79661116889772,Open,3,5.064810486488492,88.51047967487332,0.23898335066931597,23,0,99.83130125792891,58907,Schedule Delay
2025-07-26 16:08:17.716116,Cloud Migration,Strategic,1.49242233929158,Critical,0,3,0.49747411309719336,Resolved,9,31.01996396141712,60.94137360019,0.44772670178747404,23,1,99.19428330269751,10490,Resource Gap
2025-07-26 16:08:17.716116,Network Infrastructure,Strategic,0.8163646225879609,Medium,1,1,0.8163646225879609,Resolved,13,10.978738970827429,76.3246058455255,0.24490938677638827,5,1,94.47317157093316,119863,Cost Overrun
2025-07-26 16:08:17.716116,LMS Modernization,Strategic,1.2794550810294019,High,5,9,0.14216167566993354,Open,4,30.693574379235223,77.63855231896375,0.38383652430882054,7,1,91.56952759223078,76420,Cost Overrun
2025-07-27 16:08:17.716116,Student Portal Upgrade,Security,2.4219940204643593,High,1,3,0.8073313401547865,Open,4,66.57162493399673,65.1234016799956,0.7265982061393078,14,1,95.01343152679257,133042,Resource Gap
2025-07-27 16:08:17.716116,Cybersecurity Enhancement,Security,1.773584227483508,Low,1,6,0.29559737124725133,Open,42,87.74840413175336,64.21010076989991,0.5320752682450524,4,1,97.89812125105402,94354,Resource Gap
2025-07-27 16:08:17.716116,Cloud Migration,Security,6.994873946769169,High,1,9,0.7772082163076854,Resolved,47,35.25582554710086,83.38503736038619,2.0984621840307507,5,1,85.25454151803922,143541,Resource Gap
2025-07-27 16:08:17.716116,Network Infrastructure,Security,6.121145889358774,Low,1,9,0.6801273210398637,Resolved,9,66.74431761818748,74.49335764599218,1.836343766807632,2,0,91.01969241615626,25032,Resource Gap
2025-07-27 16:08:17.716116,LMS Modernization,Security,3.796350448682975,Critical,5,5,0.759270089736595,Open,23,3.4214586207677034,91.21379756662239,1.1389051346048924,5,2,85.72189341422276,129597,Quality Issue
